"Id","SalePrice"
2850,261960.559740051
2851,235226.898145988
2852,225012.224282249
2853,233306.20797573
2854,141942.523993476
2855,197111.861905917
2856,199105.031495317
2857,187532.457537226
2858,197063.170473798
2859,133566.969473704
2860,122499.218302353
2861,111377.557161912
2862,173744.748452052
2863,109222.279923543
2864,231901.491254314
2865,144660.788190707
2866,132570.199367865
2867,85752.8325116776
2868,94524.730423554
2869,120688.568612679
2870,144033.354568108
2871,102232.845260247
2872,57985.5548964582
2873,115930.061015382
2874,141578.404895916
2875,125877.728653087
2876,148452.553191557
2877,147478.277014627
2878,182739.537765159
2879,139003.805484428
2880,108012.370035305
2881,168003.22006525
2882,166931.217556044
2883,196715.209708586
2884,175749.016578808
2885,194912.711517467
2886,216749.974607273
2887,104836.338717117
2888,131296.935622349
2889,49643.5086017988
2890,67309.8504401587
2891,124392.711519375
2892,53420.7574573896
2893,106864.116635933
2894,52900.056366577
2895,309441.341443434
2896,297820.870039894
2897,190358.94591461
2898,144582.691666468
2899,222688.060336693
2900,164837.993384346
2901,207742.147852882
2902,179239.585891589
2903,315806.29236634
2904,379290.542609825
2905,93529.3943215452
2906,200539.45162557
2907,112194.482723936
2908,131086.547928943
2909,149636.486954405
2910,78083.5962874733
2911,82352.4941103302
2912,152250.907401069
2913,85020.9208071075
2914,70140.9961511932
2915,75665.2199629686
2916,85166.8805239044
2917,168406.799281969
2918,114677.059759124
2919,190522.277141079
